cohort_month,months_since_signup,active_users,cohort_users,retention_rate
2022-12-01,0,663,663,1.0
2022-12-01,1,14,663,0.021116138763197588
2022-12-01,2,8,663,0.012066365007541479
2022-12-01,3,6,663,0.00904977375565611
2022-12-01,4,10,663,0.015082956259426848
2022-12-01,5,12,663,0.01809954751131222
2022-12-01,6,8,663,0.012066365007541479
2022-12-01,7,11,663,0.016591251885369532
2022-12-01,8,8,663,0.012066365007541479
2022-12-01,9,7,663,0.010558069381598794
2022-12-01,10,6,663,0.00904977375565611
2022-12-01,11,9,663,0.013574660633484163
2022-12-01,12,15,663,0.02262443438914027
2022-12-01,13,14,663,0.021116138763197588
2022-12-01,14,10,663,0.015082956259426848
2022-12-01,15,13,663,0.0196078431372549
2022-12-01,16,8,663,0.012066365007541479
2022-12-01,17,17,663,0.02564102564102564
2022-12-01,18,9,663,0.013574660633484163
2022-12-01,19,11,663,0.016591251885369532
2022-12-01,20,11,663,0.016591251885369532
2022-12-01,21,9,663,0.013574660633484163
2022-12-01,22,6,663,0.00904977375565611
2022-12-01,23,6,663,0.00904977375565611
2022-12-01,24,6,663,0.00904977375565611
2022-12-01,25,4,663,0.006033182503770739
2022-12-01,26,10,663,0.015082956259426848
2022-12-01,27,9,663,0.013574660633484163
2022-12-01,28,9,663,0.013574660633484163
2022-12-01,29,6,663,0.00904977375565611
2022-12-01,30,10,663,0.015082956259426848
2022-12-01,31,9,663,0.013574660633484163
2022-12-01,32,12,663,0.01809954751131222
2022-12-01,33,11,663,0.016591251885369532
2022-12-01,34,11,663,0.016591251885369532
2022-12-01,35,16,663,0.024132730015082957
2022-12-01,36,10,663,0.015082956259426848
2022-12-01,37,16,663,0.024132730015082957
2022-12-01,38,10,663,0.015082956259426848
2022-12-01,39,10,663,0.015082956259426848
2022-12-01,40,11,663,0.016591251885369532
2022-12-01,41,11,663,0.016591251885369532
2022-12-01,42,4,663,0.006033182503770739
2022-12-01,43,8,663,0.012066365007541479
2022-12-01,44,12,663,0.01809954751131222
2023-01-01,0,666,666,1.0
2023-01-01,1,22,666,0.03303303303303303
2023-01-01,2,13,666,0.01951951951951952
2023-01-01,3,11,666,0.016516516516516516
2023-01-01,4,4,666,0.006006006006006006
2023-01-01,5,12,666,0.018018018018018018
2023-01-01,6,9,666,0.013513513513513514
2023-01-01,7,9,666,0.013513513513513514
2023-01-01,8,11,666,0.016516516516516516
2023-01-01,9,10,666,0.015015015015015015
2023-01-01,10,5,666,0.0075075075075075074
2023-01-01,11,11,666,0.016516516516516516
2023-01-01,12,6,666,0.009009009009009009
2023-01-01,13,10,666,0.015015015015015015
2023-01-01,14,12,666,0.018018018018018018
2023-01-01,15,7,666,0.010510510510510511
2023-01-01,16,8,666,0.012012012012012012
2023-01-01,17,7,666,0.010510510510510511
2023-01-01,18,10,666,0.015015015015015015
2023-01-01,19,7,666,0.010510510510510511
2023-01-01,20,5,666,0.0075075075075075074
2023-01-01,21,12,666,0.018018018018018018
2023-01-01,22,5,666,0.0075075075075075074
2023-01-01,23,10,666,0.015015015015015015
2023-01-01,24,7,666,0.010510510510510511
2023-01-01,25,5,666,0.0075075075075075074
2023-01-01,26,7,666,0.010510510510510511
2023-01-01,27,14,666,0.021021021021021023
2023-01-01,28,7,666,0.010510510510510511
2023-01-01,29,11,666,0.016516516516516516
2023-01-01,30,16,666,0.024024024024024024
2023-01-01,31,13,666,0.01951951951951952
2023-01-01,32,8,666,0.012012012012012012
2023-01-01,33,9,666,0.013513513513513514
2023-01-01,34,3,666,0.0045045045045045045
2023-01-01,35,13,666,0.01951951951951952
2023-01-01,36,16,666,0.024024024024024024
2023-01-01,37,10,666,0.015015015015015015
2023-01-01,38,13,666,0.01951951951951952
2023-01-01,39,5,666,0.0075075075075075074
2023-01-01,40,17,666,0.025525525525525526
2023-01-01,41,14,666,0.021021021021021023
2023-01-01,42,6,666,0.009009009009009009
2023-01-01,43,8,666,0.012012012012012012
2023-02-01,0,645,645,1.0
2023-02-01,1,20,645,0.031007751937984496
2023-02-01,2,10,645,0.015503875968992248
2023-02-01,3,10,645,0.015503875968992248
2023-02-01,4,11,645,0.017054263565891473
2023-02-01,5,8,645,0.012403100775193798
2023-02-01,6,12,645,0.018604651162790697
2023-02-01,7,12,645,0.018604651162790697
2023-02-01,8,4,645,0.006201550387596899
2023-02-01,9,18,645,0.027906976744186046
2023-02-01,10,8,645,0.012403100775193798
2023-02-01,11,7,645,0.010852713178294573
2023-02-01,12,7,645,0.010852713178294573
2023-02-01,13,5,645,0.007751937984496124
2023-02-01,14,7,645,0.010852713178294573
2023-02-01,15,5,645,0.007751937984496124
2023-02-01,16,12,645,0.018604651162790697
2023-02-01,17,12,645,0.018604651162790697
2023-02-01,18,12,645,0.018604651162790697
2023-02-01,19,4,645,0.006201550387596899
2023-02-01,20,11,645,0.017054263565891473
2023-02-01,21,10,645,0.015503875968992248
2023-02-01,22,6,645,0.009302325581395349
2023-02-01,23,10,645,0.015503875968992248
2023-02-01,24,9,645,0.013953488372093023
2023-02-01,25,8,645,0.012403100775193798
2023-02-01,26,4,645,0.006201550387596899
2023-02-01,27,9,645,0.013953488372093023
2023-02-01,28,8,645,0.012403100775193798
2023-02-01,29,6,645,0.009302325581395349
2023-02-01,30,7,645,0.010852713178294573
2023-02-01,31,16,645,0.024806201550387597
2023-02-01,32,9,645,0.013953488372093023
2023-02-01,33,7,645,0.010852713178294573
2023-02-01,34,10,645,0.015503875968992248
2023-02-01,35,14,645,0.021705426356589147
2023-02-01,36,6,645,0.009302325581395349
2023-02-01,37,9,645,0.013953488372093023
2023-02-01,38,9,645,0.013953488372093023
2023-02-01,39,10,645,0.015503875968992248
2023-02-01,40,15,645,0.023255813953488372
2023-02-01,41,14,645,0.021705426356589147
2023-02-01,42,5,645,0.007751937984496124
2023-03-01,0,704,704,1.0
2023-03-01,1,27,704,0.03835227272727273
2023-03-01,2,15,704,0.02130681818181818
2023-03-01,3,10,704,0.014204545454545454
2023-03-01,4,10,704,0.014204545454545454
2023-03-01,5,5,704,0.007102272727272727
2023-03-01,6,14,704,0.019886363636363636
2023-03-01,7,7,704,0.009943181818181818
2023-03-01,8,11,704,0.015625
2023-03-01,9,9,704,0.01278409090909091
2023-03-01,10,12,704,0.017045454545454544
2023-03-01,11,9,704,0.01278409090909091
2023-03-01,12,10,704,0.014204545454545454
2023-03-01,13,9,704,0.01278409090909091
2023-03-01,14,24,704,0.03409090909090909
2023-03-01,15,8,704,0.011363636363636364
2023-03-01,16,7,704,0.009943181818181818
2023-03-01,17,18,704,0.02556818181818182
2023-03-01,18,11,704,0.015625
2023-03-01,19,11,704,0.015625
2023-03-01,20,7,704,0.009943181818181818
2023-03-01,21,10,704,0.014204545454545454
2023-03-01,22,9,704,0.01278409090909091
2023-03-01,23,8,704,0.011363636363636364
2023-03-01,24,10,704,0.014204545454545454
2023-03-01,25,10,704,0.014204545454545454
2023-03-01,26,12,704,0.017045454545454544
2023-03-01,27,11,704,0.015625
2023-03-01,28,10,704,0.014204545454545454
2023-03-01,29,11,704,0.015625
2023-03-01,30,8,704,0.011363636363636364
2023-03-01,31,13,704,0.018465909090909092
2023-03-01,32,13,704,0.018465909090909092
2023-03-01,33,11,704,0.015625
2023-03-01,34,7,704,0.009943181818181818
2023-03-01,35,7,704,0.009943181818181818
2023-03-01,36,10,704,0.014204545454545454
2023-03-01,37,5,704,0.007102272727272727
2023-03-01,38,18,704,0.02556818181818182
2023-03-01,39,6,704,0.008522727272727272
2023-03-01,40,13,704,0.018465909090909092
2023-03-01,41,7,704,0.009943181818181818
2023-04-01,0,673,673,1.0
2023-04-01,1,25,673,0.03714710252600297
2023-04-01,2,10,673,0.014858841010401188
2023-04-01,3,16,673,0.0237741456166419
2023-04-01,4,15,673,0.022288261515601784
2023-04-01,5,12,673,0.017830609212481426
2023-04-01,6,11,673,0.01634472511144131
2023-04-01,7,14,673,0.020802377414561663
2023-04-01,8,5,673,0.007429420505200594
2023-04-01,9,17,673,0.02526002971768202
2023-04-01,10,9,673,0.01337295690936107
2023-04-01,11,12,673,0.017830609212481426
2023-04-01,12,8,673,0.01188707280832095
2023-04-01,13,7,673,0.010401188707280832
2023-04-01,14,15,673,0.022288261515601784
2023-04-01,15,10,673,0.014858841010401188
2023-04-01,16,18,673,0.02674591381872214
2023-04-01,17,4,673,0.005943536404160475
2023-04-01,18,10,673,0.014858841010401188
2023-04-01,19,10,673,0.014858841010401188
2023-04-01,20,14,673,0.020802377414561663
2023-04-01,21,13,673,0.019316493313521546
2023-04-01,22,10,673,0.014858841010401188
2023-04-01,23,13,673,0.019316493313521546
2023-04-01,24,9,673,0.01337295690936107
2023-04-01,25,9,673,0.01337295690936107
2023-04-01,26,3,673,0.004457652303120356
2023-04-01,27,8,673,0.01188707280832095
2023-04-01,28,8,673,0.01188707280832095
2023-04-01,29,14,673,0.020802377414561663
2023-04-01,30,5,673,0.007429420505200594
2023-04-01,31,13,673,0.019316493313521546
2023-04-01,32,7,673,0.010401188707280832
2023-04-01,33,10,673,0.014858841010401188
2023-04-01,34,8,673,0.01188707280832095
2023-04-01,35,13,673,0.019316493313521546
2023-04-01,36,14,673,0.020802377414561663
2023-04-01,37,17,673,0.02526002971768202
2023-04-01,38,13,673,0.019316493313521546
2023-04-01,39,7,673,0.010401188707280832
2023-04-01,40,10,673,0.014858841010401188
2023-05-01,0,758,758,1.0
2023-05-01,1,20,758,0.026385224274406333
2023-05-01,2,12,758,0.0158311345646438
2023-05-01,3,11,758,0.014511873350923483
2023-05-01,4,9,758,0.011873350923482849
2023-05-01,5,8,758,0.010554089709762533
2023-05-01,6,14,758,0.018469656992084433
2023-05-01,7,10,758,0.013192612137203167
2023-05-01,8,11,758,0.014511873350923483
2023-05-01,9,13,758,0.017150395778364115
2023-05-01,10,7,758,0.009234828496042216
2023-05-01,11,4,758,0.005277044854881266
2023-05-01,12,9,758,0.011873350923482849
2023-05-01,13,10,758,0.013192612137203167
2023-05-01,14,11,758,0.014511873350923483
2023-05-01,15,12,758,0.0158311345646438
2023-05-01,16,11,758,0.014511873350923483
2023-05-01,17,8,758,0.010554089709762533
2023-05-01,18,14,758,0.018469656992084433
2023-05-01,19,11,758,0.014511873350923483
2023-05-01,20,13,758,0.017150395778364115
2023-05-01,21,8,758,0.010554089709762533
2023-05-01,22,9,758,0.011873350923482849
2023-05-01,23,13,758,0.017150395778364115
2023-05-01,24,13,758,0.017150395778364115
2023-05-01,25,11,758,0.014511873350923483
2023-05-01,26,15,758,0.01978891820580475
2023-05-01,27,13,758,0.017150395778364115
2023-05-01,28,12,758,0.0158311345646438
2023-05-01,29,6,758,0.0079155672823219
2023-05-01,30,11,758,0.014511873350923483
2023-05-01,31,10,758,0.013192612137203167
2023-05-01,32,10,758,0.013192612137203167
2023-05-01,33,11,758,0.014511873350923483
2023-05-01,34,11,758,0.014511873350923483
2023-05-01,35,11,758,0.014511873350923483
2023-05-01,36,11,758,0.014511873350923483
2023-05-01,37,9,758,0.011873350923482849
2023-05-01,38,10,758,0.013192612137203167
2023-05-01,39,9,758,0.011873350923482849
2023-06-01,0,743,743,1.0
2023-06-01,1,24,743,0.03230148048452221
2023-06-01,2,12,743,0.016150740242261104
2023-06-01,3,12,743,0.016150740242261104
2023-06-01,4,9,743,0.012113055181695828
2023-06-01,5,13,743,0.017496635262449527
2023-06-01,6,16,743,0.021534320323014805
2023-06-01,7,19,743,0.02557200538358008
2023-06-01,8,12,743,0.016150740242261104
2023-06-01,9,12,743,0.016150740242261104
2023-06-01,10,13,743,0.017496635262449527
2023-06-01,11,12,743,0.016150740242261104
2023-06-01,12,6,743,0.008075370121130552
2023-06-01,13,2,743,0.0026917900403768506
2023-06-01,14,13,743,0.017496635262449527
2023-06-01,15,14,743,0.018842530282637954
2023-06-01,16,15,743,0.020188425302826378
2023-06-01,17,14,743,0.018842530282637954
2023-06-01,18,14,743,0.018842530282637954
2023-06-01,19,13,743,0.017496635262449527
2023-06-01,20,16,743,0.021534320323014805
2023-06-01,21,9,743,0.012113055181695828
2023-06-01,22,11,743,0.014804845222072678
2023-06-01,23,9,743,0.012113055181695828
2023-06-01,24,12,743,0.016150740242261104
2023-06-01,25,10,743,0.013458950201884253
2023-06-01,26,13,743,0.017496635262449527
2023-06-01,27,10,743,0.013458950201884253
2023-06-01,28,8,743,0.010767160161507403
2023-06-01,29,9,743,0.012113055181695828
2023-06-01,30,15,743,0.020188425302826378
2023-06-01,31,8,743,0.010767160161507403
2023-06-01,32,14,743,0.018842530282637954
2023-06-01,33,14,743,0.018842530282637954
2023-06-01,34,9,743,0.012113055181695828
2023-06-01,35,16,743,0.021534320323014805
2023-06-01,36,11,743,0.014804845222072678
2023-06-01,37,14,743,0.018842530282637954
2023-06-01,38,12,743,0.016150740242261104
2023-07-01,0,792,792,1.0
2023-07-01,1,30,792,0.03787878787878788
2023-07-01,2,13,792,0.016414141414141416
2023-07-01,3,13,792,0.016414141414141416
2023-07-01,4,9,792,0.011363636363636364
2023-07-01,5,16,792,0.020202020202020204
2023-07-01,6,9,792,0.011363636363636364
2023-07-01,7,11,792,0.013888888888888888
2023-07-01,8,16,792,0.020202020202020204
2023-07-01,9,14,792,0.017676767676767676
2023-07-01,10,14,792,0.017676767676767676
2023-07-01,11,16,792,0.020202020202020204
2023-07-01,12,14,792,0.017676767676767676
2023-07-01,13,14,792,0.017676767676767676
2023-07-01,14,11,792,0.013888888888888888
2023-07-01,15,11,792,0.013888888888888888
2023-07-01,16,15,792,0.01893939393939394
2023-07-01,17,12,792,0.015151515151515152
2023-07-01,18,11,792,0.013888888888888888
2023-07-01,19,12,792,0.015151515151515152
2023-07-01,20,20,792,0.025252525252525252
2023-07-01,21,18,792,0.022727272727272728
2023-07-01,22,15,792,0.01893939393939394
2023-07-01,23,14,792,0.017676767676767676
2023-07-01,24,15,792,0.01893939393939394
2023-07-01,25,5,792,0.006313131313131313
2023-07-01,26,18,792,0.022727272727272728
2023-07-01,27,18,792,0.022727272727272728
2023-07-01,28,9,792,0.011363636363636364
2023-07-01,29,15,792,0.01893939393939394
2023-07-01,30,14,792,0.017676767676767676
2023-07-01,31,12,792,0.015151515151515152
2023-07-01,32,20,792,0.025252525252525252
2023-07-01,33,20,792,0.025252525252525252
2023-07-01,34,11,792,0.013888888888888888
2023-07-01,35,12,792,0.015151515151515152
2023-07-01,36,9,792,0.011363636363636364
2023-07-01,37,12,792,0.015151515151515152
2023-08-01,0,782,782,1.0
2023-08-01,1,34,782,0.043478260869565216
2023-08-01,2,12,782,0.015345268542199489
2023-08-01,3,12,782,0.015345268542199489
2023-08-01,4,7,782,0.008951406649616368
2023-08-01,5,16,782,0.020460358056265986
2023-08-01,6,12,782,0.015345268542199489
2023-08-01,7,11,782,0.014066496163682864
2023-08-01,8,10,782,0.01278772378516624
2023-08-01,9,16,782,0.020460358056265986
2023-08-01,10,9,782,0.011508951406649617
2023-08-01,11,15,782,0.01918158567774936
2023-08-01,12,13,782,0.016624040920716114
2023-08-01,13,19,782,0.024296675191815855
2023-08-01,14,13,782,0.016624040920716114
2023-08-01,15,12,782,0.015345268542199489
2023-08-01,16,11,782,0.014066496163682864
2023-08-01,17,14,782,0.017902813299232736
2023-08-01,18,8,782,0.010230179028132993
2023-08-01,19,16,782,0.020460358056265986
2023-08-01,20,12,782,0.015345268542199489
2023-08-01,21,10,782,0.01278772378516624
2023-08-01,22,7,782,0.008951406649616368
2023-08-01,23,8,782,0.010230179028132993
2023-08-01,24,11,782,0.014066496163682864
2023-08-01,25,11,782,0.014066496163682864
2023-08-01,26,8,782,0.010230179028132993
2023-08-01,27,10,782,0.01278772378516624
2023-08-01,28,11,782,0.014066496163682864
2023-08-01,29,12,782,0.015345268542199489
2023-08-01,30,8,782,0.010230179028132993
2023-08-01,31,9,782,0.011508951406649617
2023-08-01,32,14,782,0.017902813299232736
2023-08-01,33,10,782,0.01278772378516624
2023-08-01,34,10,782,0.01278772378516624
2023-08-01,35,11,782,0.014066496163682864
2023-08-01,36,4,782,0.005115089514066497
2023-09-01,0,759,759,1.0
2023-09-01,1,26,759,0.034255599472990776
2023-09-01,2,14,759,0.01844532279314888
2023-09-01,3,12,759,0.015810276679841896
2023-09-01,4,11,759,0.014492753623188406
2023-09-01,5,11,759,0.014492753623188406
2023-09-01,6,17,759,0.022397891963109356
2023-09-01,7,20,759,0.026350461133069828
2023-09-01,8,11,759,0.014492753623188406
2023-09-01,9,11,759,0.014492753623188406
2023-09-01,10,10,759,0.013175230566534914
2023-09-01,11,9,759,0.011857707509881422
2023-09-01,12,18,759,0.023715415019762844
2023-09-01,13,12,759,0.015810276679841896
2023-09-01,14,11,759,0.014492753623188406
2023-09-01,15,7,759,0.00922266139657444
2023-09-01,16,10,759,0.013175230566534914
2023-09-01,17,9,759,0.011857707509881422
2023-09-01,18,10,759,0.013175230566534914
2023-09-01,19,12,759,0.015810276679841896
2023-09-01,20,7,759,0.00922266139657444
2023-09-01,21,17,759,0.022397891963109356
2023-09-01,22,16,759,0.021080368906455864
2023-09-01,23,11,759,0.014492753623188406
2023-09-01,24,11,759,0.014492753623188406
2023-09-01,25,11,759,0.014492753623188406
2023-09-01,26,14,759,0.01844532279314888
2023-09-01,27,13,759,0.017127799736495388
2023-09-01,28,17,759,0.022397891963109356
2023-09-01,29,9,759,0.011857707509881422
2023-09-01,30,15,759,0.019762845849802372
2023-09-01,31,14,759,0.01844532279314888
2023-09-01,32,11,759,0.014492753623188406
2023-09-01,33,9,759,0.011857707509881422
2023-09-01,34,18,759,0.023715415019762844
2023-09-01,35,8,759,0.010540184453227932
2023-10-01,0,820,820,1.0
2023-10-01,1,28,820,0.03414634146341464
2023-10-01,2,16,820,0.01951219512195122
2023-10-01,3,8,820,0.00975609756097561
2023-10-01,4,14,820,0.01707317073170732
2023-10-01,5,13,820,0.015853658536585366
2023-10-01,6,8,820,0.00975609756097561
2023-10-01,7,10,820,0.012195121951219513
2023-10-01,8,13,820,0.015853658536585366
2023-10-01,9,15,820,0.018292682926829267
2023-10-01,10,17,820,0.020731707317073172
2023-10-01,11,5,820,0.006097560975609756
2023-10-01,12,11,820,0.013414634146341463
2023-10-01,13,7,820,0.00853658536585366
2023-10-01,14,17,820,0.020731707317073172
2023-10-01,15,12,820,0.014634146341463415
2023-10-01,16,10,820,0.012195121951219513
2023-10-01,17,9,820,0.01097560975609756
2023-10-01,18,16,820,0.01951219512195122
2023-10-01,19,8,820,0.00975609756097561
2023-10-01,20,10,820,0.012195121951219513
2023-10-01,21,12,820,0.014634146341463415
2023-10-01,22,16,820,0.01951219512195122
2023-10-01,23,17,820,0.020731707317073172
2023-10-01,24,21,820,0.025609756097560974
2023-10-01,25,10,820,0.012195121951219513
2023-10-01,26,15,820,0.018292682926829267
2023-10-01,27,20,820,0.024390243902439025
2023-10-01,28,10,820,0.012195121951219513
2023-10-01,29,12,820,0.014634146341463415
2023-10-01,30,10,820,0.012195121951219513
2023-10-01,31,11,820,0.013414634146341463
2023-10-01,32,13,820,0.015853658536585366
2023-10-01,33,6,820,0.007317073170731708
2023-10-01,34,13,820,0.015853658536585366
2023-11-01,0,847,847,1.0
2023-11-01,1,21,847,0.024793388429752067
2023-11-01,2,14,847,0.01652892561983471
2023-11-01,3,11,847,0.012987012987012988
2023-11-01,4,17,847,0.020070838252656435
2023-11-01,5,6,847,0.0070838252656434475
2023-11-01,6,14,847,0.01652892561983471
2023-11-01,7,17,847,0.020070838252656435
2023-11-01,8,13,847,0.015348288075560802
2023-11-01,9,16,847,0.018890200708382526
2023-11-01,10,17,847,0.020070838252656435
2023-11-01,11,16,847,0.018890200708382526
2023-11-01,12,14,847,0.01652892561983471
2023-11-01,13,22,847,0.025974025974025976
2023-11-01,14,13,847,0.015348288075560802
2023-11-01,15,9,847,0.010625737898465172
2023-11-01,16,22,847,0.025974025974025976
2023-11-01,17,17,847,0.020070838252656435
2023-11-01,18,15,847,0.01770956316410862
2023-11-01,19,17,847,0.020070838252656435
2023-11-01,20,14,847,0.01652892561983471
2023-11-01,21,11,847,0.012987012987012988
2023-11-01,22,15,847,0.01770956316410862
2023-11-01,23,15,847,0.01770956316410862
2023-11-01,24,21,847,0.024793388429752067
2023-11-01,25,14,847,0.01652892561983471
2023-11-01,26,18,847,0.021251475796930343
2023-11-01,27,14,847,0.01652892561983471
2023-11-01,28,18,847,0.021251475796930343
2023-11-01,29,16,847,0.018890200708382526
2023-11-01,30,13,847,0.015348288075560802
2023-11-01,31,15,847,0.01770956316410862
2023-11-01,32,19,847,0.02243211334120425
2023-11-01,33,16,847,0.018890200708382526
2023-12-01,0,877,877,1.0
2023-12-01,1,38,877,0.043329532497149374
2023-12-01,2,11,877,0.012542759407069556
2023-12-01,3,20,877,0.02280501710376283
2023-12-01,4,17,877,0.019384264538198404
2023-12-01,5,13,877,0.014823261117445839
2023-12-01,6,22,877,0.02508551881413911
2023-12-01,7,13,877,0.014823261117445839
2023-12-01,8,18,877,0.020524515393386546
2023-12-01,9,12,877,0.013683010262257697
2023-12-01,10,19,877,0.021664766248574687
2023-12-01,11,16,877,0.018244013683010263
2023-12-01,12,20,877,0.02280501710376283
2023-12-01,13,18,877,0.020524515393386546
2023-12-01,14,20,877,0.02280501710376283
2023-12-01,15,19,877,0.021664766248574687
2023-12-01,16,16,877,0.018244013683010263
2023-12-01,17,16,877,0.018244013683010263
2023-12-01,18,11,877,0.012542759407069556
2023-12-01,19,11,877,0.012542759407069556
2023-12-01,20,24,877,0.027366020524515394
2023-12-01,21,15,877,0.01710376282782212
2023-12-01,22,17,877,0.019384264538198404
2023-12-01,23,14,877,0.01596351197263398
2023-12-01,24,10,877,0.011402508551881414
2023-12-01,25,12,877,0.013683010262257697
2023-12-01,26,11,877,0.012542759407069556
2023-12-01,27,15,877,0.01710376282782212
2023-12-01,28,22,877,0.02508551881413911
2023-12-01,29,12,877,0.013683010262257697
2023-12-01,30,14,877,0.01596351197263398
2023-12-01,31,18,877,0.020524515393386546
2023-12-01,32,10,877,0.011402508551881414
2024-01-01,0,909,909,1.0
2024-01-01,1,37,909,0.0407040704070407
2024-01-01,2,9,909,0.009900990099009901
2024-01-01,3,16,909,0.0176017601760176
2024-01-01,4,23,909,0.025302530253025302
2024-01-01,5,15,909,0.0165016501650165
2024-01-01,6,19,909,0.020902090209020903
2024-01-01,7,13,909,0.014301430143014302
2024-01-01,8,18,909,0.019801980198019802
2024-01-01,9,18,909,0.019801980198019802
2024-01-01,10,10,909,0.011001100110011002
2024-01-01,11,12,909,0.013201320132013201
2024-01-01,12,19,909,0.020902090209020903
2024-01-01,13,26,909,0.028602860286028604
2024-01-01,14,20,909,0.022002200220022004
2024-01-01,15,22,909,0.0242024202420242
2024-01-01,16,26,909,0.028602860286028604
2024-01-01,17,20,909,0.022002200220022004
2024-01-01,18,13,909,0.014301430143014302
2024-01-01,19,23,909,0.025302530253025302
2024-01-01,20,21,909,0.0231023102310231
2024-01-01,21,13,909,0.014301430143014302
2024-01-01,22,12,909,0.013201320132013201
2024-01-01,23,14,909,0.015401540154015401
2024-01-01,24,17,909,0.0187018701870187
2024-01-01,25,14,909,0.015401540154015401
2024-01-01,26,14,909,0.015401540154015401
2024-01-01,27,17,909,0.0187018701870187
2024-01-01,28,15,909,0.0165016501650165
2024-01-01,29,22,909,0.0242024202420242
2024-01-01,30,16,909,0.0176017601760176
2024-01-01,31,9,909,0.009900990099009901
2024-02-01,0,838,838,1.0
2024-02-01,1,31,838,0.03699284009546539
2024-02-01,2,16,838,0.01909307875894988
2024-02-01,3,9,838,0.010739856801909307
2024-02-01,4,13,838,0.015513126491646777
2024-02-01,5,16,838,0.01909307875894988
2024-02-01,6,14,838,0.016706443914081145
2024-02-01,7,17,838,0.02028639618138425
2024-02-01,8,16,838,0.01909307875894988
2024-02-01,9,18,838,0.021479713603818614
2024-02-01,10,16,838,0.01909307875894988
2024-02-01,11,17,838,0.02028639618138425
2024-02-01,12,11,838,0.013126491646778043
2024-02-01,13,14,838,0.016706443914081145
2024-02-01,14,11,838,0.013126491646778043
2024-02-01,15,15,838,0.017899761336515514
2024-02-01,16,12,838,0.014319809069212411
2024-02-01,17,11,838,0.013126491646778043
2024-02-01,18,13,838,0.015513126491646777
2024-02-01,19,10,838,0.011933174224343675
2024-02-01,20,7,838,0.008353221957040573
2024-02-01,21,5,838,0.0059665871121718375
2024-02-01,22,13,838,0.015513126491646777
2024-02-01,23,19,838,0.022673031026252982
2024-02-01,24,9,838,0.010739856801909307
2024-02-01,25,11,838,0.013126491646778043
2024-02-01,26,11,838,0.013126491646778043
2024-02-01,27,19,838,0.022673031026252982
2024-02-01,28,17,838,0.02028639618138425
2024-02-01,29,14,838,0.016706443914081145
2024-02-01,30,14,838,0.016706443914081145
2024-03-01,0,904,904,1.0
2024-03-01,1,24,904,0.02654867256637168
2024-03-01,2,17,904,0.018805309734513276
2024-03-01,3,16,904,0.017699115044247787
2024-03-01,4,19,904,0.02101769911504425
2024-03-01,5,17,904,0.018805309734513276
2024-03-01,6,17,904,0.018805309734513276
2024-03-01,7,22,904,0.024336283185840708
2024-03-01,8,17,904,0.018805309734513276
2024-03-01,9,12,904,0.01327433628318584
2024-03-01,10,11,904,0.012168141592920354
2024-03-01,11,16,904,0.017699115044247787
2024-03-01,12,24,904,0.02654867256637168
2024-03-01,13,14,904,0.015486725663716814
2024-03-01,14,19,904,0.02101769911504425
2024-03-01,15,16,904,0.017699115044247787
2024-03-01,16,8,904,0.008849557522123894
2024-03-01,17,18,904,0.01991150442477876
2024-03-01,18,15,904,0.016592920353982302
2024-03-01,19,20,904,0.022123893805309734
2024-03-01,20,18,904,0.01991150442477876
2024-03-01,21,15,904,0.016592920353982302
2024-03-01,22,21,904,0.023230088495575223
2024-03-01,23,8,904,0.008849557522123894
2024-03-01,24,13,904,0.014380530973451327
2024-03-01,25,14,904,0.015486725663716814
2024-03-01,26,19,904,0.02101769911504425
2024-03-01,27,12,904,0.01327433628318584
2024-03-01,28,22,904,0.024336283185840708
2024-03-01,29,12,904,0.01327433628318584
2024-04-01,0,959,959,1.0
2024-04-01,1,35,959,0.0364963503649635
2024-04-01,2,13,959,0.013555787278415016
2024-04-01,3,18,959,0.018769551616266946
2024-04-01,4,18,959,0.018769551616266946
2024-04-01,5,16,959,0.016684045881126174
2024-04-01,6,20,959,0.020855057351407715
2024-04-01,7,20,959,0.020855057351407715
2024-04-01,8,13,959,0.013555787278415016
2024-04-01,9,23,959,0.023983315954118872
2024-04-01,10,17,959,0.017726798748696558
2024-04-01,11,29,959,0.03023983315954119
2024-04-01,12,15,959,0.01564129301355579
2024-04-01,13,13,959,0.013555787278415016
2024-04-01,14,19,959,0.01981230448383733
2024-04-01,15,21,959,0.021897810218978103
2024-04-01,16,15,959,0.01564129301355579
2024-04-01,17,19,959,0.01981230448383733
2024-04-01,18,15,959,0.01564129301355579
2024-04-01,19,9,959,0.009384775808133473
2024-04-01,20,20,959,0.020855057351407715
2024-04-01,21,11,959,0.011470281543274244
2024-04-01,22,12,959,0.01251303441084463
2024-04-01,23,18,959,0.018769551616266946
2024-04-01,24,21,959,0.021897810218978103
2024-04-01,25,14,959,0.014598540145985401
2024-04-01,26,12,959,0.01251303441084463
2024-04-01,27,22,959,0.022940563086548488
2024-04-01,28,14,959,0.014598540145985401
2024-05-01,0,975,975,1.0
2024-05-01,1,35,975,0.035897435897435895
2024-05-01,2,23,975,0.02358974358974359
2024-05-01,3,15,975,0.015384615384615385
2024-05-01,4,26,975,0.02666666666666667
2024-05-01,5,27,975,0.027692307692307693
2024-05-01,6,20,975,0.020512820512820513
2024-05-01,7,23,975,0.02358974358974359
2024-05-01,8,19,975,0.019487179487179488
2024-05-01,9,26,975,0.02666666666666667
